"ID_REF"	"WT.GSM130365"	"WT.GSM130366"	"WT.GSM130367"	"KO.GSM130368"	"KO.GSM130369"	"KO.GSM130370"
"96713_at"	51.2	16.5	33.6	14.7	17	65.3
"96716_at"	617.6	664.6	782.3	704	615.5	571.5
"96717_at"	1005.1	1019.7	1108.9	968.2	896.9	930.8
"96718_at"	1120.2	895.7	1095.6	745.9	775.7	909.6
"96719_i_at"	1485.6	1152.2	1604.6	1180.7	1393.2	1144.2
"96720_f_at"	70.6	52.9	9.9	52.7	5.3	22.2
"96722_at"	29.8	50	32.1	25.8	25.2	23.7
"96723_f_at"	1078.6	1125.7	1557	1228.9	1531.9	1161.1
"96724_r_at"	318.1	273.8	221.7	336.8	403.7	270.6
"96725_at"	783	788.4	984.9	979.9	898.9	1057.4
"96726_at"	1219.9	1161.5	1183.4	1070.4	1383.2	1324.7
"96728_at"	292.4	392.2	464.4	902.1	878.3	937.8
"96729_at"	35.7	19.3	24.7	22	66.4	44.5
"96730_at"	132.7	118.9	127.4	163.6	113.1	135.9
"96731_at"	786.8	847.6	826.9	849.4	840.9	963.9
"96732_at"	1207	878.5	924.3	1334.2	1150.7	1070.6
"96733_at"	655.2	710.8	692	720.2	670.1	677.8
"96734_at"	519	501.1	541.3	494.4	512	574.2
"96735_at"	418.6	220	156.3	584.7	572.8	426.2
"96736_at"	738.2	673.6	829.6	375.4	444.7	459.4
"96737_at"	346.5	355.6	275.5	277.2	674.1	382.7
"96738_at"	366.8	453	398.1	327.7	326	385.7
"96739_at"	185.2	120.1	125.7	214.2	135.6	158.5
"96741_at"	611.5	402.5	409	292.6	327.8	412.1
"96742_at"	12.5	73.8	81.2	54.9	77.5	55.2
"96743_at"	1938.5	2060.5	1699	2008.7	1960.9	1909.7
"96744_at"	919	881.1	856	1151.2	1363.2	1395
"96745_at"	65.9	150.5	315.2	165	219.3	282
"96746_at"	368	367.5	327.5	291.7	433.8	390.2
"96747_at"	345.4	349.3	260.4	215	305.9	259.8
"96748_i_at"	143.6	185.5	125	139.1	55.9	135.7
"96749_f_at"	28.3	44.6	46.3	27.3	5.6	43.2
"96750_at"	865.2	996.8	1064	772.4	802.8	891.1
"96751_at"	1095.7	1097	951.6	1139.2	1065.6	1091.1
"96752_at"	322.2	309.2	277.3	454	440.2	569.8
"96753_at"	453.7	404.6	373.7	430.5	426.7	396.9
"96754_s_at"	4222.6	4246.7	4850	4361	4074.5	4190.3
"96755_at"	3913.8	4212.7	5096.1	4724.3	4746.3	4278.9
"96756_at"	294.1	252.2	214.8	244.2	309.7	406.2
"96757_at"	718.7	586.4	538.2	575	823.9	609.9
"96758_s_at"	120.6	96.1	239.9	327.5	120.3	118
"96759_r_at"	38.3	87.4	112.4	33.1	80.5	29.6
"96760_at"	277.2	144.8	130.6	123.7	137.1	148.4
"96761_at"	582.8	531.4	726.8	546.3	670.6	569.4
"96762_at"	2947.7	3229.8	3121.7	2764.6	3046.3	3395.1
"96763_at"	59.8	98.7	102	156	139.7	21.9
"96764_at"	15.1	27.9	24	51.6	92.2	15.1
"96765_at"	1127.7	1110.8	945.1	2399.5	1931.5	2019
"96766_s_at"	501.3	536.3	430.2	498.5	524.8	479.3
"96767_at"	1070.6	1257.1	1042.8	1348	1560.2	1528.6
"96768_at"	148.7	170.6	165.7	225.7	465.8	136.1
"96770_at"	17.1	6.9	34.7	24	37.2	33.6
"96771_at"	391.5	356.1	373.4	883.1	892.8	787.2
"96772_at"	466.5	424.5	324.4	432.8	443	493
"96773_at"	254.8	287.2	361.9	400.9	400.2	410.6
"96774_at"	581.1	591.3	421.3	688.5	661.9	752.4
"96775_at"	490.6	455.5	457.2	481.8	376.1	501.1
"96777_at"	877.7	937.3	703.3	698.5	663.1	807.3
"96778_at"	1203.3	1329.3	1347.8	1150.4	1258.8	1170
"96779_f_at"	974.4	870.4	782.8	860.5	959.6	1021.5
"96780_at"	232.9	375.6	326.7	374.9	465.4	359.7
"96781_at"	1477.9	1498.5	1398.6	1302.9	1083.7	1119.8
"96782_at"	252.9	514.6	575.9	451.1	336.2	567.2
"96783_at"	63.1	133.1	120.3	119.6	78.8	82
"96784_at"	1474.6	1298.5	1370.8	1789.3	1494.3	1384.8
"96785_at"	524	437.4	577.5	512.5	460.8	594.4
"96786_s_at"	18.8	14.2	28.2	43	23.5	21.6
"96787_at"	57.3	144.7	180.6	71.3	137.9	173.2
"96789_i_at"	163.1	243.4	70.4	155.2	123.9	91.9
"96790_f_at"	236.1	188.6	207.9	177.3	220.2	158.1
"96791_at"	461	385.8	426.9	386.7	470.9	358.6
"96792_at"	98.2	84.2	99.5	70.6	45	53.5
"96793_at"	604.4	487.2	446	561.3	384.2	361.7
"96794_at"	705.8	769	795.1	768.7	688.9	793.8
"96795_at"	83.4	47.7	16.9	35.6	35.7	143.6
"96796_f_at"	38.5	9.6	111.8	21	14.7	8.1
"96797_s_at"	676.5	710.1	629.7	516.6	685.5	604.2
"96798_r_at"	3.7	2.5	7.4	2.6	5	1.3
"96799_at"	162.7	155.7	212.7	129.5	172.6	58.3
"96801_at"	515	458	504.7	1193.2	1021.5	1286.8
"96802_at"	663.9	611.7	634.2	590.1	688.5	589
"96803_at"	25.2	77.1	20.4	2.8	43.4	19.2
"96804_at"	2195.5	2394.9	2126.7	1978.8	1990.6	1910.4
"96806_at"	138.5	120.1	155.4	124.3	141.8	167
"96807_at"	110	177.1	45.2	103.5	91.8	62.1
"96808_at"	230	67.5	293.6	206.6	156.8	47.1
"96810_at"	143	229.1	134.2	100.1	491.6	197.8
"96811_at"	296	329.1	426.1	367.5	262.5	303.2
"96812_at"	293.3	193	187.4	88.7	156.2	157.4
"96813_f_at"	995.3	1069.8	791.4	1359.9	1335.8	1337.4
"96814_r_at"	138.2	124.5	220.6	164.6	126	172.9
"96817_at"	181.3	180.6	91.9	71.8	30.4	116.8
"96818_at"	661.9	585.5	690.7	543	589.2	622.5
"96819_at"	317.5	145.9	163.9	43.4	159.3	261.8
"96822_at"	1472.3	1431.3	1172.4	1594.5	1600	1610.8
"96824_at"	238.3	202	265.4	311.4	385.3	363.3
"96825_at"	52.9	118.7	46.2	57.1	25.1	50.3
"96826_at"	40.8	199.7	77.6	61.1	21.3	96
"96827_at"	1229.6	1453	1571.4	1336.1	1335.7	1167.2
"96828_at"	98.2	53.1	29.8	22	98.3	32.2
"96829_at"	1066.7	1159.6	927.9	1062.1	1230.8	1098.4
"96831_at"	241.9	253	221.6	198.5	154.5	266.7
"96832_at"	848.3	820	690.9	844.9	1002.7	973.8
"96833_at"	706.7	795.7	710	744.9	705.4	787.7
"96834_at"	2537	2805.3	3267.7	2980.5	2774.6	2948.2
"96835_at"	62.3	170	75.5	128.2	39.7	34.1
"96836_r_at"	94.5	58.2	66.6	54.8	77.8	77.9
"96837_at"	1657.2	1648.7	1894.3	1967.1	1724.1	1633.7
"96838_at"	703.6	612	642.7	602.5	733.3	503.3
"96839_at"	270.1	330.7	556.9	284.3	199.7	410.7
"96840_at"	2340.7	2588.1	2246.5	4911	4864.9	4911.5
"96841_at"	1420	1682.6	1887	1976.7	1968.5	2002
"96843_at"	521	383.9	451.9	465.1	554.9	569.2
"96845_at"	228.6	258.5	125.9	112.5	213.2	252.9
"96846_at"	15.1	14.4	23	8.8	23.8	7.1
"96847_at"	1235.2	1376.9	1227.7	1277.3	1325.8	1261.3
"96848_at"	104.5	128	57	100.9	35.6	66.1
"96849_at"	1098.2	1307.7	1177.5	1516.2	1455.1	1557.4
"96850_at"	259.8	295.2	233.4	88.7	82.9	105.2
"96852_at"	1405.4	1461.2	1517.2	1484.4	1417.5	1505
"96854_at"	1568	2235.4	2096.6	2387.6	2045.8	2221.6
"96855_at"	728.5	984.6	570.4	922.1	971.8	851.8
"96856_at"	95.1	115.4	103.3	137	161.2	71.2
"96857_at"	42.4	129	42.1	38.7	156.9	53.8
"96858_at"	1478.5	1669.5	1648.6	2677.4	2724	2293
"96859_at"	9788.2	8470.8	10343.8	12447.1	9010.2	8757
"96861_at"	512.2	481.3	585.1	309.1	352.4	471.9
"96862_at"	719	601.5	645.3	683	583.5	713.4
"96864_at"	466.7	387.5	415.1	567.3	493.2	322
"96865_at"	187.8	172.2	32.8	179.7	208	178.5
"96866_at"	991.1	970.8	605	780.8	771.4	832.6
"96867_at"	13.7	50.2	12.3	32.3	51.8	13.6
"96868_at"	7	3.5	12.6	6.5	8.4	8.2
"96869_at"	2786.7	3057	2318.7	2207.4	2217.2	2328.9
"96870_at"	5554.3	4882.7	5490.2	6075.3	5168.7	5591.9
"96871_at"	1018.4	694.4	894.7	1009.7	941.8	833
"96872_at"	2566.8	2723.2	3010	3143.9	2986.3	2937
"96873_at"	257	183.7	285.2	287.9	447.9	304.8
"96874_g_at"	2503.5	2409.4	2219.4	2949.2	2902.4	2782.5
"96875_r_at"	104.8	134.8	27.5	93.7	143.2	125.8
"96876_at"	5641.5	4907.3	5157.4	4296	4326.3	4524
"96878_at"	817.2	839.9	701.9	1088.4	920.9	951.9
"96879_at"	981.1	1065.1	1014.8	1039.5	1161.3	1116.2
"96881_at"	442.5	586.1	501.3	416.7	514.6	524.5
"96882_at"	2951.3	3226.3	2036.4	2915.5	2639.5	2947.6
"96883_at"	5699.9	5647.4	6497.9	6539.8	5872.2	5762
"96884_at"	840.9	863.8	974.4	943.9	1110.9	932
"96885_at"	2368.7	2081.1	2348.6	1567.3	1272.6	1357
"96886_at"	111.1	13.1	141.8	11.2	77.2	55.6
"96887_at"	1774.6	1785.6	1774.8	2175.3	2193.5	2152
"96888_at"	4694.3	4692.4	4665.9	3281	3275.7	3510.9
"96890_at"	358.8	375.8	339.1	429.1	351.6	426.1
"96891_at"	7270.7	7099.4	7897.1	7635.4	6682.8	6049.3
"96892_at"	573.2	732.6	521.3	950.2	851	816.4
"96894_at"	582.7	736.9	650.3	534.1	544.5	467.2
"96895_at"	15.9	24.5	31.5	23.1	25.3	13.9
"96896_at"	3651.5	4061.3	3002	4969.2	4601.4	5271.4
"96898_at"	255.7	240.6	336.7	288	287.7	260.2
"96899_at"	2089.8	1965.2	1940.1	2138.2	2004.6	2093.3
"96900_at"	9889.5	10214.5	10147.2	13230	11483.7	11316.2
"96902_at"	288.4	291.4	264.7	256.8	183.2	284.1
"96904_at"	352.9	527.5	414.8	690.9	485.1	458.4
"96905_at"	17.8	103.3	41.7	95.2	34.9	93.9
"96906_at"	8.6	8.1	10.4	8.6	5	8.8
"96907_at"	1536.2	1711.8	1627.4	1397.6	1670.8	1613.3
"96908_at"	128	73.6	29.6	115.6	42.9	89.7
"96909_at"	2581.1	2750.9	2061.3	2016.8	2171.5	2338.8
"96910_at"	224.4	294.5	111.8	269.9	241	194.8
"96911_at"	2558.2	2857.1	2799.7	2608.9	2216.8	2419.6
"96912_s_at"	102.8	92.4	75.5	117.2	61.4	92.1
"96913_at"	1447.2	1517.6	1503.6	1467.1	1347.2	1418.2
"96915_f_at"	1572.6	1695.1	1442.6	1649	1803.5	1562.3
"96916_at"	365.3	342.4	292.9	175.9	169.6	251.3
"96917_at"	556.4	586	524.9	491.4	311.6	405.1
"96918_at"	16.1	23.8	21.3	14.3	13.8	10.3
"96919_at"	7719.1	7773.9	9256.4	10520.1	9865.8	9094.3
"96920_at"	508.2	576.6	520.2	1940.6	1918	1971.4
"96921_at"	328.5	467.8	467.1	567.4	388.7	394.7
"96924_at"	1254.4	1277.4	1201.9	1289.3	1209.8	1273.9
"96925_at"	591	639.3	533.1	820.8	709.3	1048.3
"96926_at"	66.1	61	58.8	35.1	43.6	84.4
"96929_at"	63.2	28.2	131.7	64.7	47.9	35.7
"96930_at"	585.8	638.7	582.8	820.3	657.8	678.6
"96931_at"	31.8	22.3	20.6	97.5	25.7	21.2
"96932_at"	371.2	248.2	336.5	264.8	473.7	316.3
"96934_at"	905.2	822.2	1074.4	896.8	880.8	1182.4
"96935_at"	220.3	128.8	120.5	168.1	133.8	98.3
"96936_at"	718.9	1077.2	1057.9	747.7	958.3	1034.1
"96937_at"	32.4	48.1	3.7	31.9	17.5	36.1
"96938_at"	33.8	81.1	36.9	46.5	61.7	49
"96939_at"	228.9	151.9	162.6	146	31.3	13
"96940_at"	1106.4	858.5	989	876	1256.5	1045.8
"96941_at"	709.5	784.7	813.8	759.2	660.1	731.4
"96942_at"	9256.1	9223.2	10106.2	9353.5	8702.5	8819.8
"96943_at"	3978.6	3793.3	3352.7	3611.3	4068.6	3529.7
"96945_at"	179.1	200.8	121.3	304.7	156.3	182.8
"96946_at"	398.5	437.3	554.9	489.9	504	384.7
"96947_at"	961.4	894.9	761.3	1034.5	1099.2	1156
"96948_at"	2733.5	3018.1	2556.2	3246.2	3058.6	3264.5
"96949_at"	2737.5	2743.7	2474.6	2527	2541.4	2532.7
"96950_at"	361	185.1	354.8	453.4	258.3	359.2
"96951_at"	1183.1	1280.2	1101	996.2	905.4	1212.3
"96952_at"	4965.9	4714.1	5428.9	6017.2	5582.2	5046
"96953_at"	13.5	19.9	50.6	92.1	122.6	61.5
"96954_at"	612.5	774.8	817	674.3	558.1	829.6
"96955_at"	616.8	712.2	2063.8	1180.3	1180.4	926.7
"96956_at"	1216.9	1345.1	1110.2	1146.5	1186.7	1089.5
"96957_at"	401.2	355.5	448.3	508	313.4	432.8
"96958_at"	25.6	6.5	15.8	18	24.2	10.5
"96959_at"	3573.6	3201	2849.2	2910.5	3162.7	3453.9
"96961_at"	271.8	241.5	283.4	380.5	330.7	323
"96962_at"	18918	18585.9	20103.1	18176	16659.3	16452
"96963_s_at"	181.2	199.5	118.4	116.8	186.9	133.3
"96964_at"	10.2	22.7	23.8	47.4	7.5	3.5
"96965_at"	42.9	27.1	61.1	99	44.5	40.4
"96966_at"	42.7	3.1	45.8	9	28.2	56.2
"96967_at"	6.8	7.3	19.9	21	9.8	3.6
"96968_at"	162.2	270.7	224.4	281	306.6	212.5
"96969_at"	186.5	42.5	32.2	143.4	28.9	44.4
"96970_at"	35.8	123.6	65.2	56.1	161.7	27.8
"96971_f_at"	143.4	129.5	167.2	147.2	144.1	158.3
"96972_f_at"	400.6	352.7	336.6	286.2	335.8	293.7
"96973_f_at"	10.8	15.9	88.4	16.7	10.4	6.3
"96974_at"	30.5	76.8	119.6	64.1	50.9	116.5
"96975_at"	132.6	225.2	212.4	164.6	292.5	166.6
"96976_f_at"	264.4	297.4	204.8	166.1	324.6	186.6
"96977_at"	36	132.2	38.1	104.2	172.2	34
"96978_at"	53.8	200.1	181.4	26.9	115	115
"96979_at"	15.7	33.7	7.9	8	15.9	10.2
"96980_at"	73	69.1	77.3	60.6	96	10.7
"96981_at"	52.6	62.5	27	12	64	21.4
"96982_g_at"	23.4	23.8	22.9	9.6	45.2	11.6
"96983_at"	40.9	146	46.2	11.6	25.9	37.1
"96984_at"	115.9	169.2	218.2	136.7	54.5	91.6
"96985_at"	214.2	119.4	209.5	215.5	104	93.9
"96986_at"	345.1	448.8	659.8	584.5	564.8	437.4
"96987_at"	1104.3	1257.7	1331.1	1203.6	1422.3	1262.2
"96992_r_at"	154.5	123.7	130.9	84.8	118.8	42.5
"96993_at"	108.1	278.6	273.9	193.8	80.9	71.5
"96994_at"	86.8	82.3	86.7	72.4	93.3	63.8
"96995_at"	76.4	89.1	111.3	17.6	96.6	24.6
"96996_at"	67	136.9	245.1	147.4	152	148.7
"96997_at"	12.6	100.3	20.8	47	51.4	38.9
"96998_at"	155.3	284.7	329.4	403.4	365	380.1
"96999_at"	52.8	5.1	20.8	20	20.7	26.5
"97000_s_at"	127	77.2	256.6	162.2	70.3	113.4
"97001_r_at"	50.1	158.8	193	137.9	160	61.2
"97002_f_at"	399.2	511.5	807.6	505.1	489.3	527.8
"97003_at"	90.3	57.8	91.1	57.5	17.2	15.9
"97004_at"	1283.2	1073.7	1499.7	1088.6	1293.8	1027.5
"97005_at"	138.6	132.9	415.3	277.2	301	328.2
"97006_s_at"	75.6	137.4	59.9	20.8	72	36.6
"97007_at"	165.2	109.9	114.7	25.3	25.4	111.5
"97008_f_at"	39.1	79.6	5.7	17.1	6.6	5.2
"97009_f_at"	30	14.9	72	17.8	15.5	13.2
"97010_at"	56	67.8	57.1	40.4	55.8	33.1
"97012_f_at"	322.4	308.1	286.7	305.8	243.8	306.4
"97013_f_at"	199.6	258.2	295.2	271	390.3	281.6
"97017_f_at"	375	397.9	528.2	443.4	418.3	442.4
"97048_at"	7.3	24.4	30.6	13.2	13.9	34
"97049_at"	2.7	8.3	12.5	5	16.3	26.5
"97052_at"	13.3	13.2	39.8	26.9	24	31.7
"97053_at"	219.9	149	261.9	154.4	227.5	165.2
"97054_at"	76.5	202.3	132.8	84.8	310.3	186.7
"97055_s_at"	17729.7	16985.9	16985	17704	15578.1	15697.4
"97058_f_at"	577	280.7	551.8	421.7	468.2	105.8
"97060_at"	533.2	484.3	388.4	409.1	676.4	469
"97061_g_at"	9320.6	9506.6	8964.9	9061.6	9282.8	8994.6
"97073_at"	4.2	18.1	34.6	3.4	6.9	23.2
"97077_f_at"	1256	1033.8	1323.5	1309.7	1305.8	1113
"97080_at"	15.8	154.7	124.1	13.9	88.9	90.4
"97082_at"	126.3	201.8	99.4	52.7	253.1	204.8
"97083_at"	265.2	226	261.6	435.8	481.4	335.4
"97084_at"	20.2	29.5	78.8	22.2	25	41.5
"97085_at"	161.3	21.2	124.2	172.9	112.1	71.1
"97086_i_at"	32.2	22.9	93.1	59.2	26.5	24
"97087_f_at"	7.3	11.1	7.2	46.3	14.7	28.2
"97088_at"	23.2	23.6	38.6	27.7	28.3	19.7
"97089_at"	1.7	56.9	6.2	9.7	2.4	4.5
"97090_at"	181.2	155.4	222.7	150.3	178.3	256.7
"97091_at"	30.6	167.7	53.1	53.3	102.2	38.8
"97092_at"	261.9	82.3	95.2	211.7	337.1	323.8
"97094_at"	22.6	22	107.1	29.2	119.6	85.5
"97095_at"	9.1	64.3	73.6	15.5	82.7	8.7
"97096_at"	262	291.4	512.3	333	465.4	330.4
"97097_at"	157.3	141.3	153	99.2	189.2	114.5
"97098_at"	24.1	49.9	30.8	87.7	89.7	43.2
"97099_at"	24.5	21.4	31.1	59.7	83.3	9.5
"97100_at"	51.9	58.2	180.2	66.9	214.2	294.9
"97101_at"	25.1	42.6	161.5	61.7	71.5	19.8
"97102_at"	113.5	129.9	28.8	74.5	112.1	111.8
"97103_at"	494.3	573.1	559.3	530.8	509.9	564.3
"97104_g_at"	761.2	810	667	796.2	890.3	867.9
"97105_at"	96.7	112.3	80.3	86.6	52.1	13.1
"97106_at"	24.4	6.5	6.7	7.2	6.7	5.9
"97107_at"	119.4	90.5	111	47	49.7	129.4
"97108_at"	24.8	131.9	53.5	107.4	22.2	45.3
"97109_at"	5.9	12	9.2	9.6	7.2	5.8
"97110_at"	8.4	23	16.8	39.4	20.8	18.4
"97111_at"	137.4	175.2	137	192	157.8	191.5
"97112_at"	68.4	17	51.1	19.5	9.6	10.9
"97113_at"	12.4	86.5	15.9	9.1	31	15.7
"97114_at"	3785.5	2761.2	2847	3711.6	4161.9	3386.2
"97115_at"	51.9	80.4	391	121.5	123.3	123.5
"97116_at"	199.7	64.1	178.6	176.8	169.7	132.2
"97117_at"	22.1	19	55.8	70.8	107.3	39.9
"97118_at"	459.2	475.3	315.7	324.3	442.6	522.9
"97119_at"	37.2	45.4	12.6	4.7	4.8	15.2
"97120_at"	71.6	26.8	147	106.8	33	104.1
"97121_at"	18.2	53.5	33.9	49.7	74	44.6
"97122_at"	38.7	25.4	26.7	36.5	38.8	29.9
"97123_at"	49.4	59.4	46	53.8	40.7	53.9
"97124_at"	43.4	47.6	16.9	174.3	65.2	125.8
"97125_f_at"	309.6	289.3	300.1	202.3	382.2	367.8
"97126_at"	67.5	85	97.1	70.2	52.1	25.4
"97127_f_at"	34.2	44.9	97.3	8.2	74.4	83.2
"97128_at"	2.1	1.6	8.2	4.4	4.7	5.2
"97129_at"	108.9	56.6	66.6	72.1	62.6	88
"97130_at"	73.5	183.4	87.3	94.6	23.8	17.5
"97131_at"	360.1	345.7	379.8	355.8	421.3	345.3
"97132_at"	488.9	254.3	453.5	372.5	233	373.8
"97133_at"	18.3	11.7	24.2	20	19	32.9
"97134_at"	18.2	103.8	22.2	35.2	93	52.6
"97135_at"	70.9	53.2	13.9	12.1	11.8	4.9
"97136_at"	78	140.4	44.4	107	35.7	88.9
"97137_at"	33.8	19.4	42.8	13.3	29.2	18.5
"97138_at"	221.3	124.9	163.1	158.7	206.4	148.2
"97139_at"	126.4	143.6	27.7	75.2	158.3	21.7
"97140_at"	20.5	30.9	188	22.2	22.5	81.6
"97141_s_at"	33.4	17.4	141.2	96.1	152.4	23.6
"97142_at"	193.9	34	71.9	113.1	32.4	30.4
"97143_at"	108.5	168.9	72.6	93.3	170.2	113
"97144_at"	20.2	74.4	21.3	46.5	8.8	27.5
"97145_at"	431.3	378.6	295.7	397.1	394.7	362
"97146_g_at"	60	167.2	18.1	61.7	101.7	28.5
"97147_at"	10	149.4	9.8	14.1	34.3	17.4
"97148_at"	232.2	137.4	187.8	191	127.4	205.3
"97149_at"	97.1	118.4	277.4	109.6	168.6	185
"97150_at"	62.2	2.7	36.4	4.2	24.3	8.4
"97151_at"	743.6	621.4	880.7	1121.6	861.5	659.2
"97152_at"	6.3	6	9.7	7.3	3.4	5.9
"97153_at"	24.4	21.5	15.6	38.6	33.8	48.3
"97154_f_at"	2969.4	2843.5	1630.8	2335.7	2526.7	2739.7
"97155_at"	86.9	112.6	141.9	20.5	75.9	173.3
"97156_at"	61.1	64.3	74.9	41.1	72.4	58.5
"97157_at"	117.3	68.3	147.6	57.5	48.3	66.9
"97158_at"	276.2	248.2	368.1	165.9	290.2	193.8
"97159_at"	336.5	174.7	297.2	478.9	421.6	378.3
"97160_at"	830	1008.3	605.2	1011	1107.3	1203.4
"97161_at"	138.5	102.2	84.2	102.7	78.9	102.9
"97162_at"	21.2	2.2	11.9	7.2	6.8	6.7
"97163_g_at"	831.6	831.5	749.2	722.2	810.8	705.7
"97164_at"	970.8	1009.4	869.7	876.4	909.5	921.5
"97165_r_at"	107.3	89.1	67.4	92.7	73.9	78.3
"97166_at"	577.4	578.2	535.2	418.9	341.4	426.8
"97167_g_at"	1428.8	1178.2	1525.4	1197.5	1373.8	1230.8
"97168_at"	7.2	7.9	7.8	6.3	34.3	3.7
"97169_f_at"	799.8	646.6	577.2	484.5	496.3	373.4
"97170_at"	10.5	2	6.8	7.4	56.4	12.7
"97171_f_at"	554.1	550.8	576.5	928.5	1288.9	1297
"97172_s_at"	8	51.6	6.2	46.5	60.7	40.3
"97173_f_at"	201.1	209.9	82.1	111.1	193.3	247
"97174_r_at"	150.5	104.3	109.2	139.3	140.6	106.9
"97175_at"	48.5	74.1	42.9	67.3	58	74.2
"97176_at"	898.4	504.5	551.3	644.7	620.9	379.8
"97177_at"	14.2	7.8	50.9	17.9	12.7	30.9
"97178_at"	289.1	388.2	358.7	431.7	501	344.2
"97179_at"	1291.3	940.7	1218.2	952.2	990.3	933
"97180_f_at"	118.3	24.5	39.7	73.3	81.7	89.6
"97181_f_at"	4791.2	4912.9	4719	2395.4	2246.6	2346.7
"97182_at"	103.3	61.7	42.5	16.4	25.7	55.4
"97184_at"	279.7	224.7	180.9	232.6	265.7	281.8
"97185_at"	185.5	91.8	34.8	84.2	37.9	64
"97186_s_at"	100.4	48.4	59.3	92.4	240.7	120.7
"97187_at"	28.7	69.3	57.5	40.9	29.2	89.8
"97188_at"	38.8	27.3	15.4	15.2	21.9	16.7
"97189_at"	39.6	2.7	14.1	41.2	11.7	10.4
"97190_f_at"	6.4	5	4	6	16.5	8.7
"97191_at"	76.2	5.2	37.4	14	15.4	6.4
"97192_at"	42.7	108.1	75.7	68.8	36.3	95.4
"97193_at"	545	565	667.9	1594.3	1655.3	1564.8
"97194_at"	105.3	19.8	51.8	37.5	16.7	25
"97195_at"	93	33.3	73.8	44.5	10.5	13.3
"97196_at"	49	9.7	104.2	56.9	4.3	8.3
"97197_r_at"	315.8	334.3	173.8	239.9	415.8	415.7
"97198_at"	170.6	191.5	60.8	109	122.8	117.2
"97199_at"	423.4	442.3	502.5	591.8	587.9	611.4
"97200_f_at"	5778.6	5338.5	4601.1	4567.6	4867.4	5378.1
"97201_s_at"	1420.9	1570.1	1587.4	1624	1573.7	1592.2
"97203_at"	4101.6	4403.2	4986.7	6906.5	6370.5	6303.1
"97204_s_at"	387.8	123.8	232.3	499.9	477	475.2
"97205_at"	3003.1	2713.3	2712.7	2318.1	2390.6	3005.7
"97206_at"	556.3	482.8	455	679.3	549.9	576.2
"97207_f_at"	1286.8	1320.4	1004	1031.1	1124.6	1223.2
"97208_at"	672.1	842.7	1142.4	688.3	666.9	823.9
"97210_at"	822.5	882.7	997.5	1456.1	1274	1319.3
"97211_at"	956.3	944.1	860	812.5	830.4	713.2
"97213_at"	15.4	6.9	14	42	14.9	99.7
"97216_at"	58.3	54.4	45.2	132.9	221.3	274.8
"97217_at"	2165.2	1959.7	1991.3	1958.3	2036.1	2098.8
"97220_at"	1457.8	1479.4	1409.2	1452.9	1480.9	1284
"97222_at"	1016.4	873.2	823	1118.8	1056.2	995.4
"97224_at"	474.1	569.4	532.8	397.6	475.9	449.2
"97226_at"	425.5	383.3	409.1	533.3	409	499.3
"97227_at"	182.8	179.9	142.1	253.9	211.7	301.3
"97228_at"	667.1	883.2	814.5	764	1252.9	947.1
"97229_at"	1834.8	2045.5	2026.8	1539.8	2002.6	2420.5
"97232_at"	70.9	155	35.6	51.2	42.1	64.8
"97234_at"	292.4	274.6	356.7	272.5	317.2	114.4
"97235_f_at"	21	3.2	3	26.6	15	44.6
"97236_r_at"	48.2	25.9	16.5	20.4	28.3	32.8
"97237_at"	2266.1	2362.5	2114.9	2475.1	2608.3	2584.3
"97238_at"	454.8	483.4	349.9	380.5	474.3	468.9
"97239_at"	111.4	149.1	114	154.4	102	161.1
"97240_g_at"	3021.8	3187.5	3021.9	3231.9	3072.4	3408.6
"97241_at"	1152.9	1253.3	1038.2	1159.1	1027.9	1143.7
"97242_at"	740.7	598.2	861.1	1198.4	980.1	1134.5
"97243_at"	1084.1	1213.7	1166.8	1582.3	1442	1293.3
"97247_at"	312.1	267.3	496.1	463.4	430.1	381.6
"97248_at"	2182.4	2333.7	2051.3	1806.6	1623.7	1794.4
"97249_at"	2316.8	2181.9	2309.1	1704.7	1541.2	1643.2
"97250_at"	8528.8	8156.2	8548.5	7516.5	6899.4	6576.8
"97251_at"	499.7	500.3	424.5	342.6	515.9	524.7
"97252_at"	1243.9	1297.7	1484.7	1429.5	1647.3	1103.5
"97253_at"	220.8	236	266.7	215	171.6	137
"97254_at"	2726.7	2568.7	2476.9	2824.9	2583.5	2413.1
"97255_at"	103.1	129.1	108	54	60.8	90.1
"97256_at"	14.9	75.7	29.1	31.8	14.6	26.9
"97257_at"	231.9	259.7	117.9	380.8	245.4	350.6
"97258_at"	194	140.6	200.9	233.2	281.5	332.3
"97259_at"	269.7	367.9	309.9	340.5	355.4	305.4
"97260_at"	358.5	384	517.7	280.5	298.9	317.1
"97261_at"	2279.5	1784.4	2269.3	2078.8	2259.3	2264.3
"97262_at"	1903.4	2027.3	2533.7	2035.1	2175.1	1727.4
"97263_s_at"	2414.7	2873.2	3200.2	3025.2	2917.3	2726
"97264_r_at"	79	447	714.4	645.7	267.5	197.3
"97265_at"	551.8	536.3	521.6	466.9	564.2	537.3
"97267_at"	225.2	321.2	348.1	363.6	358.1	427.5
"97268_i_at"	1597.2	1460.2	1996.7	1418.9	1500.9	1508.4
"97269_f_at"	1169.1	1209.7	1126.1	1180.2	1460.1	1144.5
"97270_at"	187.3	84.8	196.3	66.6	113.3	215.2
"97271_at"	656.3	642.9	713.6	623.6	551.6	726.7
